"EFF_DATE","REGULATORY","AWY_LOCATION","AWY_ID","POINT_SEQ","SEG_VALUE","SEG_TYPE","NAV_NAME","NAV_CITY","ICAO_REGION_CODE","STATE_CODE","COUNTRY_CODE","NEXT_SEG","MAG_COURSE","OPP_MAG_COURSE","MAG_COURSE_DIST","CHGOVR_PT","CHGOVR_PT_NAME","CHGOVR_PT_DIST","AWY_SEG_GAP_FLAG","SIGNAL_GAP_FLAG","DOGLEG","REMARK"
"2023/11/30","Y","C","V198",250,"LUFFS","RP   ","","","K4","LA","US","LASYO",85.57,268.34,6,"","",,"N","N","N",""
"2023/11/30","Y","C","V198",260,"LASYO","RP   ","","","K4","LA","US","TBD",85.57,268.34,5,"","",,"N","N","N",""
"2023/11/30","Y","C","V198",270,"TBD","VOR/DME","TIBBY","THIBODAUX","","LA","US","OLEDD",73.34,253.75,19,"","",,"N","N","N",""
"2023/11/30","Y","C","V198",280,"OLEDD","RP   ","","","K4","LA","US","SAFES",73.34,253.75,17.65,"","",,"N","N","N",""
"2023/11/30","Y","C","V198",290,"SAFES","RP   ","","","K4","LA","US","HRV",73.34,253.75,7.91,"","",,"N","N","N",""
"2023/11/30","Y","C","V198",300,"HRV","VORTAC","HARVEY","NEW ORLEANS","","LA","US","MENTC",63.24,242.22,10.7,"BFM","BROOKLEY",61,"N","N","N",""
"2023/11/30","Y","C","V198",310,"MENTC","RP   ","","","K4","LA","US","PEARL",63.24,242.22,23.31,"","",,"N","N","N",""
"2023/11/30","Y","C","V198",320,"PEARL","RP   ","","","K4","LA","US","MINNI",63.24,242.22,15.24,"","",,"N","N","N",""
"2023/11/30","Y","C","V198",330,"MINNI","RP   ","","","K7","MS","US","DOGMA",63.24,242.22,5.23,"","",,"N","N","N",""
"2023/11/30","Y","C","V198",340,"DOGMA","RP   ","","","K7","MS","US","ELSIE",63.24,242.22,8.17,"","",,"N","N","N",""
"2023/11/30","Y","C","V198",350,"ELSIE","RP   ","","","K7","MS","US","ROMMY",63.24,242.22,5.79,"","",,"N","N","N",""
"2023/11/30","Y","C","V198",360,"ROMMY","RP   ","","","K7","MS","US","VICKI",63.24,242.22,10.13,"","",,"N","N","N",""
"2023/11/30","Y","C","V198",370,"VICKI","RP   ","","","K7","MS","US","PLEBE",63.24,242.22,10.48,"","",,"N","N","N",""
"2023/11/30","Y","C","V198",380,"PLEBE","RP   ","","","K7","MS","US","SAINT",63.24,242.22,12.82,"","",,"N","N","N",""
"2023/11/30","Y","C","V198",390,"SAINT","RP   ","","","K7","AL","US","BFM",63.24,242.22,9.18,"","",,"N","N","N",""
"2023/11/30","Y","C","V198",400,"BFM","VORTAC","BROOKLEY","MOBILE","","AL","US","LOXLY",52.01,232.15,16,"","",,"N","N","N",""
"2023/11/30","Y","C","V198",410,"LOXLY","RP   ","","","K7","AL","US","BRATT",82.91,263.48,6.38,"","",,"N","N","Y",""
"2023/11/30","Y","C","V198",420,"BRATT","RP   ","","","K7","AL","US","CDUBB",82.91,263.48,9.83,"","",,"N","N","N",""
"2023/11/30","Y","C","V198",430,"CDUBB","RP   ","","","K7","FL","US","PENSI",82.91,263.48,11,"","",,"N","N","N",""
"2023/11/30","Y","C","V198",440,"PENSI","RP   ","","","K7","FL","US","INBRD",82.91,263.48,13.79,"","",,"N","N","N",""
"2023/11/30","Y","C","V198",450,"INBRD","RP   ","","","K7","FL","US","ITNEW",82.91,263.48,5,"","",,"N","N","N",""
"2023/11/30","Y","C","V198",460,"ITNEW","RP   ","","","K7","FL","US","BAKOS",82.91,263.48,5,"","",,"N","N","N",""
"2023/11/30","Y","C","V198",470,"BAKOS","RP   ","","","K7","FL","US","CEW",82.91,263.48,7,"","",,"N","N","N",""
"2023/11/30","Y","C","V198",480,"CEW","VORTAC","CRESTVIEW","CRESTVIEW","","FL","US","CORKY",88.31,272.1,8.64,"","",,"N","N","N",""
"2023/11/30","Y","C","V198",490,"CORKY","RP   ","","","K7","FL","US","DEFUN",88.31,272.1,19.67,"","",,"N","N","N",""
"2023/11/30","Y","C","V198",500,"DEFUN","RP   ","","","K7","FL","US","LAARA",88.31,272.1,10.78,"","",,"N","N","N",""
"2023/11/30","Y","C","V198",510,"LAARA","RP   ","","","K7","FL","US","CHEWS",88.31,272.1,19.76,"","",,"N","N","N",""
"2023/11/30","Y","C","V198",520,"CHEWS","RP   ","","","K7","FL","US","BJLEW",88.31,272.1,5.22,"","",,"N","N","N",""
"2023/11/30","Y","C","V198",530,"BJLEW","RP   ","","","K7","FL","US","MAI",88.31,272.1,16.3,"","",,"N","N","N",""
"2023/11/30","Y","C","V198",540,"MAI","VORTAC","MARIANNA","MARIANNA","","FL","US","SNEAD",109.33,287.71,17.1,"","",,"N","N","N",""
"2023/11/30","Y","C","V198",550,"SNEAD","RP   ","","","K7","FL","US","QUILL",109.33,287.71,12.32,"","",,"N","N","N",""
"2023/11/30","Y","C","V198",560,"QUILL","RP   ","","","K7","FL","US","SZW",109.33,287.71,11.79,"","",,"N","N","N",""
"2023/11/30","Y","C","V198",570,"SZW","VORTAC","SEMINOLE","TALLAHASSEE","","FL","US","LLOYD",88.4,269.7,14.11,"","",,"N","N","N",""
"2023/11/30","Y","C","V198",580,"LLOYD","RP   ","","","K7","FL","US","GEF",88.4,269.7,16.5,"","",,"N","N","N",""
"2023/11/30","Y","C","V198",590,"GEF","VORTAC","GREENVILLE","GREENVILLE","","FL","US","HADDE",91.2,275.82,28.65,"","",,"N","N","N",""
"2023/11/30","Y","C","V198",600,"HADDE","RP   ","","","K7","FL","US","TAY",91.2,275.82,35.16,"","",,"N","N","N",""
"2023/11/30","Y","C","V198",610,"TAY","VORTAC","TAYLOR","TAYLOR","","FL","US","MONIA",96.06,276.32,26.21,"","",,"N","N","N",""
"2023/11/30","Y","C","V198",620,"MONIA","RP   ","","","K7","GA","US","LIBBY",109.72,290,8.67,"","",,"N","N","Y",""
"2023/11/30","Y","C","V198",630,"LIBBY","RP   ","","","K7","FL","US","CRG",109.72,290,20.51,"","",,"N","N","N",""
"2023/11/30","Y","C","V198",640,"CRG","VORTAC","CRAIG","JACKSONVILLE","","FL","US","",,,,"","",,"N","N","N",""
"2023/11/30","Y","C","V199",10,"SFO","VOR/DME","SAN FRANCISCO","SAN FRANCISCO","","CA","US","SUTRO",287,106.56,9.93,"","",,"N","N","N",""
"2023/11/30","Y","C","V199",20,"SUTRO","RP   ","","","K2","CA","US","GOBBS",287,106.56,6.38,"","",,"N","N","N",""
"2023/11/30","Y","C","V199",30,"GOBBS","RP   ","","","K2","CA","US","STINS",287,106.56,5.64,"","",,"N","N","N",""
"2023/11/30","Y","C","V199",40,"STINS","RP   ","","","K2","CA","US","DUBRY",287,106.56,6.35,"","",,"N","N","N",""
"2023/11/30","Y","C","V199",50,"DUBRY","RP   ","","","K2","CA","US","MOLEN",287,106.56,12.49,"","",,"N","N","N",""
"2023/11/30","Y","C","V199",60,"MOLEN","RP   ","","","K2","CA","US","BOARS",336.11,155.99,13.87,"","",,"N","N","Y",""
"2023/11/30","Y","C","V199",70,"BOARS","RP   ","","","K2","CA","US","FROSH",336.11,155.99,23.4,"","",,"N","N","N",""
"2023/11/30","Y","C","V199",80,"FROSH","RP   ","","","K2","CA","US","NATIC",336.11,155.99,15.6,"","",,"N","N","N",""
"2023/11/30","Y","C","V199",90,"NATIC","RP   ","","","K2","CA","US","ENI",336.11,155.99,11,"","",,"N","N","N",""
"2023/11/30","Y","C","V199",100,"ENI","VORTAC","MENDOCINO","UKIAH","","CA","US","WEPLO",21.2,199.86,13.9,"","",,"N","N","N",""
"2023/11/30","Y","C","V199",110,"WEPLO","RP   ","","","K2","CA","US","SABBY",21.2,199.86,4.1,"","",,"N","N","N",""
"2023/11/30","Y","C","V199",120,"SABBY","RP   ","","","K2","CA","US","MENSE",21.2,199.86,12,"","",,"N","N","N",""
"2023/11/30","Y","C","V199",130,"MENSE","RP   ","","","K2","CA","US","HENLE",21.2,199.86,33.05,"","",,"N","N","N",""
"2023/11/30","Y","C","V199",140,"HENLE","RP   ","","","K2","CA","US","OBGEE",21.2,199.86,6,"","",,"N","N","N",""
"2023/11/30","Y","C","V199",150,"OBGEE","RP   ","","","K2","CA","US","RBL",21.2,199.86,10,"","",,"N","N","N",""
"2023/11/30","Y","C","V199",160,"RBL","VORTAC","RED BLUFF","RED BLUFF","","CA","US","",,,,"","",,"N","N","N",""
"2023/11/30","Y","C","V2",10,"SEA","VORTAC","SEATTLE","SEATTLE","","WA","US","VAMPS",88.37,267.73,14.08,"ELN","ELLENSBURG",47,"N","N","N",""
"2023/11/30","Y","C","V2",20,"VAMPS","RP   ","","","K1","WA","US","BANDR",88.37,267.73,20.93,"","",,"N","N","N",""
"2023/11/30","Y","C","V2",30,"BANDR","RP   ","","","K1","WA","US","BEEZR",88.37,267.73,25.7,"","",,"N","N","N",""
"2023/11/30","Y","C","V2",40,"BEEZR","RP   ","","","K1","WA","US","ELN",88.37,267.73,18.92,"","",,"N","N","N",""
"2023/11/30","Y","C","V2",50,"ELN","VOR/DME","ELLENSBURG","ELLENSBURG","","WA","US","BOVYA",55.12,238.96,9.34,"MWH","MOSES LAKE",28,"N","N","N",""
"2023/11/30","Y","C","V2",60,"BOVYA","RP   ","","","K1","WA","US","DOFDO",55.12,238.96,13.12,"","",,"N","N","N",""
"2023/11/30","Y","C","V2",70,"DOFDO","RP   ","","","K1","WA","US","EDSEW",55.12,238.96,5.54,"","",,"N","N","N",""
"2023/11/30","Y","C","V2",80,"EDSEW","RP   ","","","K1","WA","US","UDECU",55.12,238.96,2.22,"","",,"N","N","N",""
"2023/11/30","Y","C","V2",90,"UDECU","RP   ","","","K1","WA","US","PLUSS",55.12,238.96,8.07,"","",,"N","N","N",""
"2023/11/30","Y","C","V2",100,"PLUSS","RP   ","","","K1","WA","US","MWH",55.12,238.96,9.81,"","",,"N","N","N",""
"2023/11/30","Y","C","V2",110,"MWH","VOR/DME","MOSES LAKE","MOSES LAKE","","WA","US","BATUM",54.23,239.48,9.85,"","",,"N","N","N",""
"2023/11/30","Y","C","V2",120,"BATUM","RP   ","","","K1","WA","US","SUBDY",54.23,239.48,12.26,"","",,"N","N","N",""
"2023/11/30","Y","C","V2",130,"SUBDY","RP   ","","","K1","WA","US","ZOOMR",54.23,239.48,21,"","",,"N","N","N",""
"2023/11/30","Y","C","V2",140,"ZOOMR","RP   ","","","K1","WA","US","YICUB",54.23,239.48,9,"","",,"N","N","N",""
"2023/11/30","Y","C","V2",150,"YICUB","RP   ","","","K1","WA","US","GANGS",54.23,239.48,7,"","",,"N","N","N",""
"2023/11/30","Y","C","V2",160,"GANGS","RP   ","","","K1","WA","US","GEG",54.23,239.48,13,"","",,"N","N","N",""
"2023/11/30","Y","C","V2",170,"GEG","VORTAC","SPOKANE","SPOKANE","","WA","US","ROPES",79.87,260.33,20,"MLP","MULLAN PASS",32,"N","N","N",""
"2023/11/30","Y","C","V2",180,"ROPES","RP   ","","","K1","WA","US","HIPRR",79.87,260.33,12.08,"","",,"N","N","N",""
"2023/11/30","Y","C","V2",190,"HIPRR","RP   ","","","K1","ID","US","HILIE",79.87,260.33,6.12,"","",,"N","N","N",""
"2023/11/30","Y","C","V2",200,"HILIE","RP   ","","","K1","ID","US","MLP",79.87,260.33,42.63,"","",,"N","N","N",""
"2023/11/30","Y","C","V2",210,"MLP","VOR/DME","MULLAN PASS","MULLAN PASS","","MT","US","LIBRE",101.69,284.84,48.94,"","",,"N","N","N",""
"2023/11/30","Y","C","V2",220,"LIBRE","RP   ","","","K1","MT","US","ALTON",101.69,284.84,7,"","",,"N","N","N",""
"2023/11/30","Y","C","V2",230,"ALTON","RP   ","","","K1","MT","US","MSO",101.69,284.84,16,"","",,"N","N","N",""
"2023/11/30","Y","C","V2",240,"MSO","VOR/DME","MISSOULA","MISSOULA","","MT","US","SPUNK",87.85,270.4,11,"HLN","HELENA",35,"N","N","N",""
"2023/11/30","Y","C","V2",250,"SPUNK","RP   ","","","K1","MT","US","BAMBE",87.85,270.4,5,"","",,"N","N","N",""
"2023/11/30","Y","C","V2",260,"BAMBE","RP   ","","","K1","MT","US","PIXXI",87.85,270.4,41.63,"","",,"N","N","N",""
"2023/11/30","Y","C","V2",270,"PIXXI","RP   ","","","K1","MT","US","RICHD",87.85,270.4,12.42,"","",,"N","N","N",""
"2023/11/30","Y","C","V2",280,"RICHD","RP   ","","","K1","MT","US","HLN",87.85,270.4,19.68,"","",,"N","N","N",""
"2023/11/30","Y","C","V2",290,"HLN","VORTAC","HELENA","HELENA","","MT","US","CUSRI",107,287.63,15,"","",,"N","N","N",""
"2023/11/30","Y","C","V2",300,"CUSRI","RP   ","","","K1","MT","US","SWEDD",107,287.63,4.38,"","",,"N","N","N",""
"2023/11/30","Y","C","V2",310,"SWEDD","RP   ","","","K1","MT","US","CONNS",107,287.63,22.09,"","",,"N","N","N",""
"2023/11/30","Y","C","V2",320,"CONNS","RP   ","","","K1","MT","US","NUKUW",126.54,307,15.25,"","",,"N","N","Y",""
"2023/11/30","Y","C","V2",330,"NUKUW","RP   ","","","K1","MT","US","LVM",126.54,307,28,"","",,"N","N","N",""
"2023/11/30","Y","C","V2",340,"LVM","VOR/DME","LIVINGSTON","LIVINGSTON","","MT","US","SUBKY",69.58,251.89,20.35,"","",,"N","N","N",""
"2023/11/30","Y","C","V2",350,"SUBKY","RP   ","","","K1","MT","US","REEPO",69.58,251.89,18.28,"","",,"N","N","N",""
"2023/11/30","Y","C","V2",360,"REEPO","RP   ","","","K1","MT","US","COLUS",69.58,251.89,18,"","",,"N","N","N",""
"2023/11/30","Y","C","V2",370,"COLUS","RP   ","","","K1","MT","US","NARUW",69.58,251.89,7.86,"","",,"N","N","N",""
"2023/11/30","Y","C","V2",380,"NARUW","RP   ","","","K1","MT","US","BIL",69.58,251.89,12.14,"","",,"N","N","N",""
"2023/11/30","Y","C","V2",390,"BIL","VORTAC","BILLINGS","BILLINGS","","MT","US","KOXMY",57.89,244.81,15,"","",,"N","N","N",""
"2023/11/30","Y","C","V2",400,"KOXMY","RP   ","","","K1","MT","US","NIBBE",57.89,244.81,10,"","",,"N","N","N",""
"2023/11/30","Y","C","V2",410,"NIBBE","RP   ","","","K1","MT","US","CONUK",57.89,244.81,43.7,"","",,"N","N","N",""
"2023/11/30","Y","C","V2",420,"CONUK","RP   ","","","K1","MT","US","ASHLI",57.89,244.81,34.03,"","",,"N","N","N",""
"2023/11/30","Y","C","V2",430,"ASHLI","RP   ","","","K1","MT","US","MLS",57.89,244.81,14,"","",,"N","N","N",""
"2023/11/30","Y","C","V2",440,"MLS","VOR/DME","MILES CITY","MILES CITY","","MT","US","KIXCO",67.55,244.86,57.98,"DIK","DICKINSON",60,"N","N","N",""
"2023/11/30","Y","C","V2",450,"KIXCO","RP   ","","","K1","MT","US","UMWEL",67.55,244.86,11.62,"","",,"N","N","N",""
"2023/11/30","Y","C","V2",460,"UMWEL","RP   ","","","K1","MT","US","QATSA",67.55,244.86,40,"","",,"N","N","N",""
"2023/11/30","Y","C","V2",470,"QATSA","RP   ","","","K3","ND","US","RUNYO",67.55,244.86,18,"","",,"N","N","N",""
"2023/11/30","Y","C","V2",480,"RUNYO","RP   ","","","K3","ND","US","DIK",67.55,244.86,7,"","",,"N","N","N",""
"2023/11/30","Y","C","V2",490,"DIK","VORTAC","DICKINSON","DICKINSON","","ND","US","POCIG",79.12,262.65,7,"","",,"N","N","N",""
"2023/11/30","Y","C","V2",500,"POCIG","RP   ","","","K3","ND","US","SOXOW",79.12,262.65,8,"","",,"N","N","N",""
"2023/11/30","Y","C","V2",510,"SOXOW","RP   ","","","K3","ND","US","ULLIN",79.12,262.65,22,"","",,"N","N","N",""
"2023/11/30","Y","C","V2",520,"ULLIN","RP   ","","","K3","ND","US","SAILM",79.12,262.65,25.08,"","",,"N","N","N",""
"2023/11/30","Y","C","V2",530,"SAILM","RP   ","","","K3","ND","US","HIPNU",79.12,262.65,9,"","",,"N","N","N",""
"2023/11/30","Y","C","V2",540,"HIPNU","RP   ","","","K3","ND","US","BIS",79.12,262.65,16,"","",,"N","N","N",""
"2023/11/30","Y","C","V2",550,"BIS","VOR/DME","BISMARCK","BISMARCK","","ND","US","ZOLUN",70.12,259.57,17,"","",,"N","N","N",""
"2023/11/30","Y","C","V2",560,"ZOLUN","RP   ","","","K3","ND","US","STIEL",70.12,259.57,8,"","",,"N","N","N",""
"2023/11/30","Y","C","V2",570,"STIEL","RP   ","","","K3","ND","US","TAPNN",70.12,259.57,15,"","",,"N","N","N",""
"2023/11/30","Y","C","V2",580,"TAPNN","RP   ","","","K3","ND","US","CAXOL",70.12,259.57,29.46,"","",,"N","N","N",""
"2023/11/30","Y","C","V2",590,"CAXOL","RP   ","","","K3","ND","US","HOLKS",70.12,259.57,1,"","",,"N","N","N",""
"2023/11/30","Y","C","V2",600,"HOLKS","RP   ","","","K3","ND","US","JMS",70.12,259.57,12,"","",,"N","N","N",""
"2023/11/30","Y","C","V2",610,"JMS","VOR/DME","JAMESTOWN","JAMESTOWN","","ND","US","HUHJO",93.48,269.81,13,"","",,"N","N","N",""
"2023/11/30","Y","C","V2",620,"HUHJO","RP   ","","","K3","ND","US","DUXHO",93.48,269.81,1.99,"","",,"N","N","N",""
"2023/11/30","Y","C","V2",630,"DUXHO","RP   ","","","K3","ND","US","CHAFE",93.48,269.81,38.58,"","",,"N","N","N",""
"2023/11/30","Y","C","V2",640,"CHAFE","RP   ","","","K3","ND","US","HONET",93.48,269.81,12.47,"","",,"N","N","N",""
"2023/11/30","Y","C","V2",650,"HONET","RP   ","","","K3","ND","US","FAR",93.48,269.81,10,"","",,"N","N","N",""
"2023/11/30","Y","C","V2",660,"FAR","VOR/DME","FARGO","FARGO","","ND","US","WIRDE",115.76,298.93,15,"","",,"N","N","N",""
"2023/11/30","Y","C","V2",670,"WIRDE","RP   ","","","K3","MN","US","PANIC",115.76,298.93,14.75,"","",,"N","N","N",""
"2023/11/30","Y","C","V2",680,"PANIC","RP   ","","","K3","MN","US","TILER",115.76,298.93,39.76,"","",,"N","N","N",""
"2023/11/30","Y","C","V2",690,"TILER","RP   ","","","K3","MN","US","AXN",115.76,298.93,12.96,"","",,"N","N","N",""
"2023/11/30","Y","C","V2",700,"AXN","VOR/DME","ALEXANDRIA","ALEXANDRIA","","MN","US","OBARE",114.22,296.55,25.8,"","",,"N","N","N",""
"2023/11/30","Y","C","V2",710,"OBARE","RP   ","","","K3","MN","US","OKOMY",114.22,296.55,4.2,"","",,"N","N","N",""
"2023/11/30","Y","C","V2",720,"OKOMY","RP   ","","","K3","MN","US","TLBAT",114.22,296.55,13.95,"","",,"N","N","N",""
"2023/11/30","Y","C","V2",730,"TLBAT","RP   ","","","K3","MN","US","SODIE",114.22,296.55,23.38,"","",,"N","N","N",""
"2023/11/30","Y","C","V2",740,"SODIE","RP   ","","","K3","MN","US","GEP",114.22,296.55,25,"","",,"N","N","N",""
"2023/11/30","Y","C","V2",750,"GEP","VORTAC","GOPHER","MINNEAPOLIS","","MN","US","KANAC",125.47,311.8,25.16,"ODI","NODINE",50,"N","N","N",""
"2023/11/30","Y","C","V2",760,"KANAC","RP   ","","","K3","MN","US","PRESS",125.47,311.8,14.02,"","",,"N","N","N",""
"2023/11/30","Y","C","V2",770,"PRESS","RP   ","","","K5","WI","US","MANIE",125.47,311.8,10.82,"","",,"N","N","N",""
"2023/11/30","Y","C","V2",780,"MANIE","RP   ","","","K3","MN","US","TROLL",125.47,311.8,24.29,"","",,"N","N","N",""
"2023/11/30","Y","C","V2",790,"TROLL","RP   ","","","K3","MN","US","PEGGS",125.47,311.8,22.3,"","",,"N","N","N",""
"2023/11/30","Y","C","V2",800,"PEGGS","RP   ","","","K3","MN","US","ODI",125.47,311.8,13.71,"","",,"N","N","N",""
"2023/11/30","Y","C","V2",810,"ODI","VORTAC","NODINE","NODINE","","MN","US","",,,,"","",,"N","N","N",""
"2023/11/30","Y","H","V2",10,"HNL","VORTAC","HONOLULU","HONOLULU","","HI","US","OORRR",109.89,290.24,2.68,"","",,"N","N","N",""
"2023/11/30","Y","H","V2",20,"OORRR","RP   ","","","PH","HI","US","PALAY",109.89,290.24,20.86,"","",,"N","N","N",""
"2023/11/30","Y","H","V2",30,"PALAY","RP   ","","","PH","HI","US","KOLTE",109.89,290.24,14.43,"","",,"N","N","N",""
"2023/11/30","Y","H","V2",40,"KOLTE","RP   ","","","PH","HI","US","ROSHE",109.89,290.24,6.32,"","",,"N","N","N",""
"2023/11/30","Y","H","V2",50,"ROSHE","RP   ","","","PH","HI","US","HAVBI",109.89,290.24,8.72,"","",,"N","N","N",""
"2023/11/30","Y","H","V2",60,"HAVBI","RP   ","","","PH","HI","US","LNY",109.89,290.24,10,"","",,"N","N","N",""
"2023/11/30","Y","H","V2",70,"LNY","VORTAC","LANAI","LANAI CITY","","HI","US","DUDVE",95,275.16,10,"","",,"N","N","N",""
"2023/11/30","Y","H","V2",80,"DUDVE","RP   ","","","PH","HI","US","KEIKI",95,275.16,7,"","",,"N","N","N",""
"2023/11/30","Y","H","V2",90,"KEIKI","RP   ","","","PH","HI","US","CAMPS",95,275.16,4.44,"","",,"N","N","N",""
"2023/11/30","Y","H","V2",100,"CAMPS","RP   ","","","PH","HI","US","HARPO",95,275.16,5.11,"","",,"N","N","N",""
"2023/11/30","Y","H","V2",110,"HARPO","RP   ","","","PH","HI","US","MAKEN",113.72,293.95,6.56,"","",,"N","N","Y",""
"2023/11/30","Y","H","V2",120,"MAKEN","RP   ","","","PH","HI","US","UPP",113.72,293.95,39.59,"","",,"N","N","N",""
"2023/11/30","Y","H","V2",130,"UPP","VORTAC","UPOLU POINT","HAWI","","HI","US","WAPIO",82,262.22,14.16,"","",,"N","N","N",""
"2023/11/30","Y","H","V2",140,"WAPIO","RP   ","","","PH","HI","US","PAKKI",82,262.22,11.07,"","",,"N","N","N",""
"2023/11/30","Y","H","V2",150,"PAKKI","RP   ","","","PH","HI","US","PARIS",82,262.22,9.89,"","",,"N","N","N",""
"2023/11/30","Y","H","V2",160,"PARIS","RP   ","","","PH","HI","US","ARBOR",144.93,325,12.28,"","",,"N","N","Y",""
"2023/11/30","Y","H","V2",170,"ARBOR","RP   ","","","PH","HI","US","ITO",144.93,325,16.99,"","",,"N","N","N",""
"2023/11/30","Y","H","V2",180,"ITO","VORTAC","HILO","HILO","","HI","US","",,,,"","",,"N","N","N",""
"2023/11/30","Y","C","V20",10,"MFE","VOR/DME","MC ALLEN","MC ALLEN","","TX","US","SANCA",28.9,209.27,10.45,"","",,"N","N","N",""
"2023/11/30","Y","C","V20",20,"SANCA","RP   ","","","K4","TX","US","HARGI",28.9,209.27,11.46,"","",,"N","N","N",""
"2023/11/30","Y","C","V20",30,"HARGI","RP   ","","","K4","TX","US","LATEX",28.9,209.27,6.58,"","",,"N","N","N",""
"2023/11/30","Y","C","V20",40,"LATEX","RP   ","","","K4","TX","US","JIMIE",28.9,209.27,15.04,"","",,"N","N","N",""
"2023/11/30","Y","C","V20",50,"JIMIE","RP   ","","","K4","TX","US","ASCOT",28.9,209.27,28.28,"","",,"N","N","N",""
"2023/11/30","Y","C","V20",60,"ASCOT","RP   ","","","K4","TX","US","SOLON",349.19,169.18,19,"","",,"N","N","Y",""
"2023/11/30","Y","C","V20",70,"SOLON","RP   ","","","K4","TX","US","POGOE",349.19,169.18,12,"","",,"N","N","N",""
"2023/11/30","Y","C","V20",80,"POGOE","RP   ","","","K4","TX","US","CRP",349.19,169.18,16,"","",,"N","N","N",""
"2023/11/30","Y","C","V20",90,"CRP","VORTAC","CORPUS CHRISTI","CORPUS CHRISTI","","TX","US","COPAN",45,225.25,16,"","",,"N","N","N",""
"2023/11/30","Y","C","V20",100,"COPAN","RP   ","","","K4","TX","US","BETZY",45,225.25,19.08,"","",,"N","N","N",""
"2023/11/30","Y","C","V20",110,"BETZY","RP   ","","","K4","TX","US","BOINT",37.71,218,28.21,"","",,"N","N","Y",""
"2023/11/30","Y","C","V20",120,"BOINT","RP   ","","","K4","TX","US","PSX",37.71,218,16.23,"","",,"N","N","N",""
"2023/11/30","Y","C","V20",130,"PSX","VORTAC","PALACIOS","PALACIOS","","TX","US","BPT",,,,"","",,"Y","N","N",""
"2023/11/30","Y","C","V20",140,"BPT","VOR/DME","BEAUMONT","BEAUMONT/PORT ARTHUR","","TX","US","WASPY",68.91,249.37,19.81,"","",,"N","N","N",""
"2023/11/30","Y","C","V20",150,"WASPY","RP   ","","","K4","LA","US","LCH",68.91,249.37,29.04,"","",,"N","N","N",""
"2023/11/30","Y","C","V20",160,"LCH","VORTAC","LAKE CHARLES","LAKE CHARLES","","LA","US","ARTEL",79.62,264.18,19.5,"","",,"N","N","N",""
"2023/11/30","Y","C","V20",170,"ARTEL","RP   ","","","K4","LA","US","CRISP",79.62,264.18,10.49,"","",,"N","N","N",""
"2023/11/30","Y","C","V20",180,"CRISP","RP   ","","","K4","LA","US","MICRO",79.62,264.18,11.94,"","",,"N","N","N",""
"2023/11/30","Y","C","V20",190,"MICRO","RP   ","","","K4","LA","US","ZIROR",79.62,264.18,4.04,"","",,"N","N","N",""
"2023/11/30","Y","C","V20",200,"ZIROR","RP   ","","","K4","LA","US","LFT",79.62,264.18,12,"","",,"N","N","N",""
"2023/11/30","Y","C","V20",210,"LFT","VORTAC","LAFAYETTE","LAFAYETTE","","LA","US","LULEW",91.63,273.33,16.01,"","",,"N","N","N",""
"2023/11/30","Y","C","V20",220,"LULEW","RP   ","","","K4","LA","US","BUDAM",91.63,273.33,7,"","",,"N","N","N",""
"2023/11/30","Y","C","V20",230,"BUDAM","RP   ","","","K4","LA","US","MYRIC",91.63,273.33,6,"","",,"N","N","N",""
"2023/11/30","Y","C","V20",240,"MYRIC","RP   ","","","K4","LA","US","WOVON",91.63,273.33,5.68,"","",,"N","N","N",""
"2023/11/30","Y","C","V20",250,"WOVON","RP   ","","","K4","LA","US","DONBE",91.63,273.33,15.64,"","",,"N","N","N",""
"2023/11/30","Y","C","V20",260,"DONBE","RP   ","","","K4","LA","US","AWDAD",91.63,273.33,4,"","",,"N","N","N",""
"2023/11/30","Y","C","V20",270,"AWDAD","RP   ","","","K4","LA","US","SIMBY",91.63,273.33,10,"","",,"N","N","N",""
"2023/11/30","Y","C","V20",280,"SIMBY","RP   ","","","K4","LA","US","VOODO",91.63,273.33,3.18,"","",,"N","N","N",""
"2023/11/30","Y","C","V20",290,"VOODO","RP   ","","","K4","LA","US","RQR",91.63,273.33,5.82,"","",,"N","N","N",""
"2023/11/30","Y","C","V20",300,"RQR","VOR/DME","RESERVE","RESERVE","","LA","US","SNAKI",82,262.43,36.61,"","",,"N","N","N",""
"2023/11/30","Y","C","V20",310,"SNAKI","RP   ","","","K4","LA","US","SLIDD",82,262.43,8.09,"","",,"N","N","N",""
"2023/11/30","Y","C","V20",320,"SLIDD","RP   ","","","K4","LA","US","CLERY",64.67,245,17.13,"","",,"N","N","Y",""
"2023/11/30","Y","C","V20",330,"CLERY","RP   ","","","K7","MS","US","MUDDA",64.67,245,8,"","",,"N","N","N",""
"2023/11/30","Y","C","V20",340,"MUDDA","RP   ","","","K7","MS","US","GPT",64.67,245,12,"","",,"N","N","N",""
"2023/11/30","Y","C","V20",350,"GPT","VORTAC","GULFPORT","GULFPORT","","MS","US","NESFE",60.61,237.98,12,"","",,"N","N","N",""
